,Name,Screen,Res,Price,GPU,CPU,RAM,Memory,OS,Wifi,Seller,PC_url,Img_url
1413,MSI Katana 15 B12VFK-244XFR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1149.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2250 MHz / 105 W,Intel Core i7-12650H(10 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6 • Bluetooth 5.2,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-15-b12vfk-244xfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33328/msi-katana-15-b12-2023-1.jpg
1414,MSI Pulse 17 B13VFK-043XFR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1599.95,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 140 W,Intel Core i5-13500H(12 coeurs 4.70 GHz),16 Go DDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-pulse-17-b13vfk-043xfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33327/msi-pulse-17-b13-1.jpg
1415,Razer Blade 18 - RZ09-0484RFH3-R3F1,"Écran 18.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",3699.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 140 W,Intel Core i9-13950HX(24 coeurs 5.50 GHz),16 Go DDR5 - 5600 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/razer-blade-18-rz09-0484rfh3-r3f1.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/razer/2023/33326/razer-blade-18-2023-1.jpg
1416,Asus Vivobook Pro 15 OLED NX6502ZC-MA081X,"Écran 15.6"" OLED 120 Hz","Résolution QHD 2880 x 1620 pixels
(16/9)",1566.66,Nvidia GeForce RTX 3050 Max-Q(4 Go),Intel Core i7-12650H(10 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-pro-15-oled-nx6502zc-ma081x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33323/asus-vivobook-pro-15-k6502-1.jpg
1417,Acer Nitro 5 AN517-55-54Q8,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1299.0,Nvidia GeForce RTX 3050 Ti(4 Go),Intel Core i5-12500H(12 coeurs 4.50 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/acer-nitro-5-an517-55-54q8.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/33310/acer-nitro-5-an517-2022-red-1.jpg
1418,Lenovo IdeaPad 3 17ITL6 (82H900V0FR),"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",929.95,Intel Iris Xe Graphics (96 EU),Intel Core i7-1165G7(4 coeurs 4.70 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-17itl6-82h900v0fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/33308/lenovo-ideapad-3-17-bleu-abysse-1.jpg
1419,Lenovo IdeaPad 3 17ITL6 (82H900VDFR),"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",639.49,Intel Iris Xe Graphics (80 EU),Intel Core i5-1155G7(4 coeurs 4.50 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-17itl6-82h900vdfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/33304/lenovo-ideapad-3-17-gris-arctique-1.jpg
1420,Lenovo ThinkBook 14 G4 IAP (21DH00A0FR),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1159.94,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkbook-14-g4-iap-21dh00a0fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/33303/lenovo-thinkbook-14-g4-1.jpg
1421,MSI Katana 17 B12VEK-053XFR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1099.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2355 MHz / 105 W,Intel Core i7-12650H(10 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6 • Bluetooth 5.2,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-17-b12vek-053xfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33301/msi-katana-17-b12-1.jpg
1422,Acer Aspire 5 A514-55-78XZ,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",909.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-aspire-5-a514-55-003.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/33298/acer-aspire-5-a514-55-gris-1.jpg
1423,"Apple MacBook Pro 16"" 2023 - M2 Pro (12-30c) / 32 Go / 512 Go","Écran 16.2"" LCD - IPS (mini-LED) 120 Hz","Résolution QHD+ 3456 x 2234 pixels
(1.55:1)",3689.0,Apple M2 Max (30 cœurs),Apple Silicon M2 Max (12 / 30c),32 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),macOS 13.0,Wi-Fi 6E • Airplay • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/apple-macbook-pro-16-2023-m2-pro-12-30c-32-go-512-go.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/apple/2023/33294/macbook-pro-16-2023-1.jpg
1424,"Apple MacBook Pro 14"" 2023 - M2 Max (12-38c) / 64 Go / 512 Go","Écran 14.2"" LCD - IPS (mini-LED) 120 Hz","Résolution QHD+ 3024 x 1964 pixels
(1.54:1)",4159.0,Apple M2 Max (38 cœurs),Apple Silicon M2 Max (12 / 38c),64 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),macOS 13.0,Wi-Fi 6E • Airplay • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/apple-macbook-pro-14-2023-m2-max-12-38c-64-go-512-go.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/apple/2023/33291/macbook-pro-14-2023-1.jpg
1425,HP Victus 16-d0022sf,"Écran 16.1"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",799.0,Nvidia GeForce RTX 3060 Max-P(6 Go),Intel Core i5-11400H(6 coeurs 4.50 GHz),16 Go DDR4 - 2933 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.0,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-victus-16-d0022sf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/33288/hp-victus-16-2021-mica-1.jpg
1426,HP Pavilion 15-eh2000sf,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",949.0,AMD Radeon RX Vega 8,AMD Ryzen 7 5825U(8 coeurs 4.50 GHz),16 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-pavilion-15-eh2000sf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/33287/hp-pavilion-15-eh-argent-1.jpg
1427,HP Omen 16-n0000sf,"Écran 16.1"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1805.91,Nvidia GeForce RTX 3070 Ti Max-Q(8 Go),AMD Ryzen 7 6800H(8 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-omen-16-n0000sf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/33285/hp-omen-16-n-2022-1.jpg
1428,Asus TUF Gaming F17 (2023) TUF707VU4-HX049W,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1799.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2420 MHz / 140 W,Intel Core i9-13900H(14 coeurs 5.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-f17-2023-tuf707vu4-hx049w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33284/asus-tuf-gaming-f17-2023-1.jpg
1429,Asus ROG Zephyrus G16 GU603VU-019W,"Écran 16.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1999.94,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2405 MHz / 125 W,Intel Core i7-13620H(10 coeurs 4.90 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-zephyrus-g16-gu603vu-019w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33283/asus-rog-zephyrus-g16-grey-1.jpg
1430,Asus ROG Zephyrus G16 GU603ZU-015W,"Écran 16.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1699.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2405 MHz / 125 W,Intel Core i7-12700H(14 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-zephyrus-g16-gu603zu-015w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33281/asus-rog-zephyrus-g16-grey-1.jpg
1431,Asus ROG Zephyrus G16 GU603VU-029W,"Écran 16.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2499.99,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2405 MHz / 125 W,Intel Core i9-13900H(14 coeurs 5.40 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-zephyrus-g16-gu603vu-029w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33280/asus-rog-zephyrus-g16-grey-1.jpg
1432,Asus TUF Gaming F17 (2023) TUF707VV4-LL043W,"Écran 17.3"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",1999.94,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2420 MHz / 140 W,Intel Core i9-13900H(14 coeurs 5.40 GHz),16 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-f17-tuf707vv4-ll043w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33279/asus-tuf-gaming-f17-2023-1.jpg
1433,Asus ROG FLOW Z13 (2023) GZ301VU-MU001W,"Écran tactile 13.4"" LCD - IPS","Résolution QHD 2560 x 1600 pixels
(16/10)",2199.95,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2105 MHz / 65 W,Intel Core i9-13900H(14 coeurs 5.40 GHz),16 Go LPDDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/tablette/asus-rog-flow-z13-2023-gz301vu-mu001w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33277/asus-rog-flow-z13-2023-1.jpg
1434,MSI Pulse 15 B13VGK-054FR,"Écran 15.6"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",2499.95,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 2175 MHz / 140 W,Intel Core i7-13700H(14 coeurs 5.00 GHz),32 Go DDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-pulse-15-b13vgk-054fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33276/msi-pulse-15-b13-1.jpg
1435,Asus ROG STRIX G16 G614JU-N3018W,"Écran 16.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1499.95,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2420 MHz / 140 W,Intel Core i5-13450HX(10 coeurs 4.50 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g16-g614ju-n3018w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33275/asus-rog-strix-g16-g614-1.jpg
1436,Asus ROG STRIX G16 G614JU-N3035W,"Écran 16.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1999.94,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2420 MHz / 140 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g16-g614ju-n3035w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33274/asus-rog-strix-g16-g614-1.jpg
1437,Asus ROG STRIX G16 G614JV-N4008W,"Écran 16.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2099.95,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2420 MHz / 140 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g16-g614jv-n4008w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33273/asus-rog-strix-g16-g614-1.jpg
1438,Asus ROG STRIX G16 G614JV-N4018W,"Écran 16.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1899.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2420 MHz / 140 W,Intel Core i7-13650HX(14 coeurs 4.90 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g16-g614jv-n4018w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33272/asus-rog-strix-g16-g614-1.jpg
1439,MSI Katana 17 B12VGK-044FR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1999.94,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 1980 MHz / 105 W,Intel Core i7-12650H(10 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-17-b12vgk-044fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33271/msi-katana-17-b12-1.jpg
1440,MSI Pulse 17 B13VGK-038FR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",2499.95,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 2175 MHz / 140 W,Intel Core i7-13700H(14 coeurs 5.00 GHz),32 Go DDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-pulse-17-b13vgk-038fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33270/msi-pulse-17-b13-1.jpg
1441,MSI Katana 15 B12VGK-059FR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1929.63,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 1980 MHz / 105 W,Intel Core i7-12650H(10 coeurs 4.70 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-15-b12vgk-059fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33269/msi-katana-15-b12-2023-1.jpg
1442,MSI Katana 15 B12VGK-208FR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1399.95,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 1980 MHz / 105 W,Intel Core i7-12650H(10 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-15-b12vgk-208fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33268/msi-katana-15-b12-2023-1.jpg
1443,MSI Stealth 15 A13VE-007FR,"Écran 15.6"" LCD - IPS (anti-reflets) 120 Hz","Résolution 4K UHD 3840 x 2160 pixels
(16/9)",2299.9,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2370 MHz / 90 W,Intel Core i7-13620H(10 coeurs 4.90 GHz),32 Go DDR5 - 5200 MHz,2 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Cybertek,https://www.comparez-malin.fr/informatique/pc-portable/msi-stealth-15-a13ve-007fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33267/msi-steath-15-a13-1.jpg
1444,MSI Pulse 17 B13VFK-039FR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",2099.9,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 140 W,Intel Core i7-13700H(14 coeurs 5.00 GHz),32 Go DDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Cybertek,https://www.comparez-malin.fr/informatique/pc-portable/msi-pulse-17-b13vfk-039fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33266/msi-pulse-17-b13-1.jpg
1445,"Apple MacBook Pro 16"" 2023 - M2 Max (12-38c) / 96 Go / 8 To","Écran 16.2"" LCD - IPS (mini-LED) 120 Hz","Résolution QHD+ 3456 x 2234 pixels
(1.55:1)",7599.0,Apple M2 Max (38 cœurs),Apple Silicon M2 Max (12 / 38c),96 Go LPDDR5 - 6400 MHz,8 To (SSD M.2 PCI-e 4.0),macOS 13.0,Wi-Fi 6E • Airplay • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/apple-macbook-pro-16-2023-m2-max-12-38c-96-go-8-to.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/apple/2023/33263/macbook-pro-16-2023-1.jpg
1446,"Apple MacBook Pro 16"" 2023 - M2 Pro (12-19c) / 32 Go / 4 To","Écran 16.2"" LCD - IPS (mini-LED) 120 Hz","Résolution QHD+ 3456 x 2234 pixels
(1.55:1)",4839.0,Apple M2 Pro (19 cœurs),Apple Silicon M2 Pro (12 / 19c),32 Go LPDDR5 - 6400 MHz,4 To (SSD M.2 PCI-e 4.0),macOS 13.0,Wi-Fi 6E • Airplay • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/apple-macbook-pro-16-2023-m2-pro-12-19c-32-go-4-to.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/apple/2023/33262/macbook-pro-16-2023-1.jpg
1447,"Apple MacBook Pro 16"" 2023 - M2 Max (12-38c) / 32 Go / 2 To","Écran 16.2"" LCD - IPS (mini-LED) 120 Hz","Résolution QHD+ 3456 x 2234 pixels
(1.55:1)",4609.0,Apple M2 Max (38 cœurs),Apple Silicon M2 Max (12 / 38c),32 Go LPDDR5 - 6400 MHz,2 To (SSD M.2 PCI-e 4.0),macOS 13.0,Wi-Fi 6E • Airplay • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/apple-macbook-pro-16-2023-m2-max-12-38c-32-go-2-to.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/apple/2023/33261/macbook-pro-16-2023-1.jpg
1448,MSI Thin GF63 12VE-054FR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",999.95,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 1605 MHz / 45 W,Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-thin-gf63-12ve-054fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33260/msi-thin-gf63-12-2023-1.jpg
1449,MSI Pulse 15 B13VFK-056FR,"Écran 15.6"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",2099.95,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 140 W,Intel Core i7-13700H(14 coeurs 5.00 GHz),32 Go DDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-pulse-15-b13vfk-056fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33259/msi-pulse-15-b13-1.jpg
1450,MSI Pulse 15 B13VFK-058XFR,"Écran 15.6"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",1799.95,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 140 W,Intel Core i7-13700H(14 coeurs 5.00 GHz),16 Go DDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-pulse-15-b13vfk-058xfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33258/msi-pulse-15-b13-1.jpg
1451,MSI Katana 15 B12VFK-210FR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1299.95,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2250 MHz / 105 W,Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-15-b12vfk-210fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33257/msi-katana-15-b12-2023-1.jpg
1452,MSI Katana 15 B12VEK-064XFR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1517.45,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2355 MHz / 105 W,Intel Core i7-12650H(10 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Sans système,Wi-Fi 6 • Bluetooth 5.2,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-15-b12vek-064xfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33256/msi-katana-15-b12-2023-1.jpg
1453,MSI Katana 15 B12VEK-063FR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1679.95,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2355 MHz / 105 W,Intel Core i7-12650H(10 coeurs 4.70 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/msi-katana-15-b12vek-063fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33255/msi-katana-15-b12-2023-1.jpg
